user_id,plan_id,purchase_type,purchased_at,amount
u0010158,12-months,sale,2019-06-10 17:53:27.000000,25.83
u0009567,1-month,sale,2019-06-22 19:43:55.000000,4.3
u0005992,6-months,sale,2019-06-25 18:50:57.000000,12.81
u0018812,12-months,sale,2019-09-11 06:38:04.000000,26.53
u0023352,1-month,sale,2019-06-22 23:44:32.000000,4.53
u0010520,1-month,sale,2019-06-19 15:48:42.000000,4.05
u0021459,1-month,sale,2019-11-18 17:22:05.000000,4.39
u0003231,1-month,sale,2019-06-17 15:56:48.000000,4.32
u0016961,1-month,sale,2019-06-11 20:15:13.000000,4.29
u0004230,6-months,sale,2019-06-26 20:38:40.000000,12.84
u0015831,1-month,sale,2019-06-09 09:15:49.000000,4.63
u0018962,1-month,sale,2019-07-14 15:47:23.000000,4.33
u0005906,6-months,sale,2019-06-30 22:46:24.000000,12.92
u0019062,1-month,sale,2019-06-29 10:51:52.000000,3.41
u0014339,12-months,sale,2019-06-13 20:28:11.000000,25.86
u0022162,6-months,sale,2019-06-17 23:11:38.000000,12.99
u0027421,1-month,sale,2019-06-11 06:25:32.000000,4.29
u0005064,1-month,sale,2019-06-11 10:16:42.000000,3.41
u0025177,1-month,sale,2019-06-17 16:29:08.000000,4.18
u0002640,1-month,sale,2019-06-11 15:54:08.000000,4.29
u0001244,12-months,sale,2019-06-13 10:08:40.000000,24.12
u0003532,6-months,sale,2019-06-17 14:03:58.000000,11.59
u0023241,6-months,sale,2019-06-30 13:20:29.000000,12.92
u0028162,1-month,sale,2019-06-22 08:26:47.000000,4.3
u0004267,6-months,sale,2019-06-28 18:21:53.000000,12.06
u0006821,1-month,sale,2019-07-06 23:55:25.000000,4.33
u0005504,6-months,trial,2019-06-18 20:27:09.000000,
u0026028,6-months,trial,2019-06-19 03:38:39.000000,
u0026036,6-months,trial,2019-06-20 02:42:28.000000,
u0014376,6-months,trial,2019-06-16 10:12:22.000000,
u0006256,6-months,trial,2019-06-24 10:31:04.000000,
u0026367,6-months,trial,2019-06-10 23:40:02.000000,
u0016492,6-months,trial,2019-06-11 19:21:21.000000,
u0025163,6-months,trial,2019-06-14 14:52:01.000000,
u0020786,6-months,trial,2019-06-12 01:12:19.000000,
u0013704,6-months,trial,2019-06-11 23:16:22.000000,
u0025623,6-months,trial,2019-06-18 18:12:11.000000,
u0003458,6-months,trial,2019-06-23 14:24:45.000000,
u0012312,6-months,trial,2019-06-06 15:47:25.000000,
u0005651,6-months,trial,2019-06-11 02:02:10.000000,
u0027669,6-months,trial,2019-06-15 12:34:23.000000,
u0005639,6-months,trial,2019-06-10 08:28:47.000000,
u0009761,6-months,trial,2019-06-17 02:28:21.000000,
u0003414,6-months,trial,2019-06-16 15:49:23.000000,
u0008327,6-months,trial,2019-06-16 23:21:18.000000,
u0005906,6-months,trial,2019-06-23 22:46:24.000000,
u0018564,6-months,trial,2019-06-08 09:42:48.000000,
u0019207,6-months,trial,2019-06-22 01:50:30.000000,
u0027261,6-months,trial,2019-06-19 16:39:11.000000,
u0014801,6-months,trial,2019-06-23 20:46:23.000000,
u0011095,6-months,trial,2019-06-10 23:49:40.000000,
u0025640,6-months,trial,2019-06-20 17:25:32.000000,
u0018091,6-months,trial,2019-06-24 03:23:24.000000,
u0010761,6-months,trial,2019-06-17 00:56:30.000000,
u0014929,6-months,trial,2019-06-08 15:56:26.000000,
u0005614,6-months,trial,2019-06-08 22:27:55.000000,
u0015608,6-months,trial,2019-06-18 08:09:53.000000,
u0014487,6-months,trial,2019-06-16 21:36:26.000000,
u0023107,6-months,trial,2019-06-10 09:18:53.000000,
u0015591,6-months,trial,2019-06-15 17:05:55.000000,
u0008808,6-months,trial,2019-06-16 19:06:12.000000,
u0022672,6-months,trial,2019-06-18 21:15:50.000000,
u0015374,6-months,trial,2019-06-08 23:09:20.000000,
u0014243,6-months,trial,2019-06-24 11:47:16.000000,
u0019338,6-months,trial,2019-06-20 15:13:32.000000,
u0006607,6-months,trial,2019-06-20 03:50:26.000000,
u0019282,6-months,trial,2019-06-11 16:03:33.000000,
u0017094,6-months,trial,2019-06-16 19:07:57.000000,
u0004397,6-months,trial,2019-06-08 20:40:19.000000,
u0006997,6-months,trial,2019-06-11 12:10:07.000000,
u0004326,6-months,trial,2019-06-16 01:50:09.000000,
u0021710,6-months,trial,2019-06-07 21:21:51.000000,
u0016780,6-months,trial,2019-06-11 06:14:15.000000,
u0004002,6-months,trial,2019-06-17 02:39:57.000000,
u0028432,6-months,trial,2019-06-24 05:30:08.000000,
u0018196,6-months,trial,2019-06-15 00:47:16.000000,
u0005111,6-months,trial,2019-06-16 23:25:26.000000,
u0022676,6-months,trial,2019-06-19 16:44:21.000000,
u0016044,6-months,trial,2019-06-22 21:09:05.000000,
u0011079,6-months,trial,2019-06-08 16:32:59.000000,
u0005784,6-months,trial,2019-06-23 15:23:59.000000,
u0010233,6-months,trial,2019-06-23 03:20:41.000000,
u0012126,6-months,trial,2019-06-12 16:40:03.000000,
u0017367,6-months,trial,2019-06-18 20:23:33.000000,
u0016893,6-months,trial,2019-06-19 10:46:50.000000,
u0026326,6-months,trial,2019-06-22 11:33:49.000000,
u0009592,6-months,trial,2019-06-23 18:50:25.000000,
u0010600,6-months,trial,2019-06-14 21:59:00.000000,
u0023895,6-months,trial,2019-06-09 16:42:22.000000,
u0005923,6-months,trial,2019-06-07 22:47:39.000000,
u0021060,6-months,trial,2019-06-07 19:25:06.000000,
u0028751,6-months,trial,2019-06-12 11:09:30.000000,
u0012296,6-months,trial,2019-06-22 09:51:45.000000,
u0028728,6-months,trial,2019-06-09 08:07:37.000000,
u0005049,6-months,trial,2019-06-08 15:49:58.000000,
u0010166,6-months,trial,2019-06-12 02:13:21.000000,
u0003207,6-months,trial,2019-06-16 11:29:14.000000,
u0024060,6-months,trial,2019-06-16 11:30:19.000000,
u0016278,6-months,trial,2019-06-09 08:22:43.000000,
u0019432,6-months,trial,2019-06-08 06:35:52.000000,
u0026436,6-months,trial,2019-06-21 21:50:09.000000,
u0003537,6-months,trial,2019-06-07 14:23:29.000000,
u0001524,6-months,trial,2019-06-10 23:29:36.000000,
u0004267,6-months,trial,2019-06-21 18:21:53.000000,
u0005310,6-months,trial,2019-06-14 20:20:50.000000,
u0007808,6-months,trial,2019-06-15 02:13:59.000000,
u0024979,1-month,sale,2019-06-15 22:41:31.000000,3.41
u0008934,1-month,sale,2019-06-17 00:06:19.000000,4.32
u0016314,6-months,sale,2019-06-25 20:03:08.000000,17.94
u0002032,6-months,sale,2019-06-28 21:14:02.000000,14.37
u0005615,6-months,sale,2019-06-15 23:25:55.000000,12.92
u0023650,1-month,sale,2019-07-20 22:19:56.000000,3.92
u0007571,6-months,sale,2019-06-22 08:01:55.000000,11.6
u0023675,12-months,sale,2019-06-09 16:39:18.000000,25.85
u0008956,1-month,sale,2019-08-10 04:12:49.000000,4.61
u0018622,6-months,sale,2019-06-14 10:15:32.000000,20.86
u0005287,6-months,sale,2019-06-11 01:14:25.000000,18.05
u0023689,1-month,sale,2019-07-20 00:29:13.000000,4.33
u0000364,1-month,sale,2019-06-18 13:27:24.000000,4.34
u0023618,12-months,sale,2019-06-21 00:53:42.000000,25.79
u0014015,1-month,sale,2019-06-10 20:57:51.000000,5.39
u0002884,1-month,sale,2019-06-21 01:06:07.000000,4.29
u0016675,12-months,sale,2019-06-19 13:52:49.000000,26.05
u0007939,1-month,sale,2019-06-20 04:27:34.000000,4.3
u0027017,1-month,sale,2019-07-01 03:07:37.000000,4.28
u0014841,1-month,sale,2019-06-12 19:18:57.000000,3.42
u0005291,1-month,sale,2019-06-12 23:20:57.000000,3.42
u0001843,12-months,sale,2019-11-29 09:08:35.000000,17.09
u0018563,12-months,sale,2019-06-08 06:07:33.000000,25.85
u0027655,1-month,sale,2019-06-12 23:38:06.000000,4.29
u0019098,12-months,sale,2019-10-14 19:20:53.000000,23.56
u0006506,6-months,sale,2019-06-17 04:17:28.000000,12.99
u0028751,6-months,sale,2019-06-19 11:09:30.000000,13.02
u0014145,1-month,sale,2019-06-16 02:16:48.000000,5.96
u0003355,1-month,sale,2019-06-07 13:44:06.000000,3.98
u0002037,6-months,sale,2019-06-29 03:53:18.000000,12.92
u0002876,1-month,sale,2019-06-16 00:38:35.000000,4.3
u0024052,6-months,sale,2019-06-22 02:43:08.000000,12.92
u0013439,6-months,sale,2019-06-13 19:45:57.000000,11.67
u0005607,1-month,sale,2019-06-09 15:54:24.000000,4.3
u0024011,12-months,sale,2019-06-08 19:39:50.000000,24.12
u0018564,6-months,sale,2019-06-15 09:42:48.000000,11.6
u0026280,6-months,sale,2019-06-21 01:04:02.000000,12.89
u0011813,1-month,sale,2019-06-06 22:09:16.000000,4.31
u0001795,12-months,sale,2019-06-17 19:29:19.000000,20.45
u0015569,6-months,sale,2019-06-27 01:12:17.000000,12.83
u0021040,1-month,sale,2019-07-10 08:58:48.000000,4.33
u0022910,6-months,sale,2019-06-20 15:37:19.000000,12.9
u0004519,12-months,sale,2019-07-08 02:56:38.000000,26.03
u0010934,1-month,sale,2019-11-05 23:48:50.000000,4.05
u0022914,1-month,sale,2019-08-11 15:36:54.000000,4.01
u0006401,6-months,sale,2019-06-18 06:56:19.000000,13.04
u0028786,12-months,sale,2019-06-18 01:24:56.000000,26.09
u0015558,6-months,sale,2019-06-25 03:24:31.000000,12.81
u0007473,1-month,sale,2019-06-23 18:22:46.000000,4.3
u0001394,12-months,sale,2019-06-13 08:06:33.000000,20.51
u0009785,6-months,sale,2019-06-27 15:50:03.000000,12.83
u0002921,12-months,sale,2019-06-20 12:46:30.000000,25.82
u0010659,1-month,sale,2019-06-20 21:14:27.000000,4.05
u0004467,1-month,sale,2019-06-14 17:57:01.000000,4.01
u0015468,12-months,sale,2019-06-26 16:38:19.000000,25.69
u0028059,1-month,sale,2019-08-08 10:43:04.000000,4.57
u0021857,1-month,sale,2019-06-23 17:44:02.000000,4.3
u0027721,1-month,sale,2019-06-23 16:22:44.000000,4.3
u0021211,1-month,sale,2019-06-10 05:33:43.000000,4.3
u0021813,6-months,sale,2019-06-23 10:20:03.000000,12.92
u0005310,6-months,sale,2019-07-04 03:03:11.000000,12.93
u0018619,6-months,sale,2019-06-20 20:04:19.000000,11.59
u0010950,12-months,sale,2019-06-09 03:46:14.000000,25.85
u0007615,12-months,sale,2019-07-01 10:51:22.000000,26.98
u0018497,6-months,sale,2019-06-22 20:40:33.000000,12.92
u0007496,1-month,sale,2019-06-21 01:47:42.000000,4.29
u0028107,1-month,sale,2019-06-13 11:09:21.000000,3.89
u0010818,6-months,sale,2019-06-27 03:03:46.000000,17.97
u0018917,6-months,trial,2019-06-13 00:45:00.000000,
u0004711,6-months,trial,2019-06-19 03:24:57.000000,
u0014368,6-months,trial,2019-06-15 08:11:01.000000,
u0009811,6-months,sale,2019-06-14 00:10:02.000000,12.95
u0028775,1-month,sale,2019-06-16 05:25:04.000000,4.3
u0021931,1-month,sale,2019-06-16 13:26:29.000000,4.63
u0027909,12-months,sale,2019-07-13 19:19:38.000000,24.12
u0026189,6-months,sale,2019-06-25 13:52:19.000000,12.81
u0026967,1-month,sale,2019-06-13 18:38:47.000000,3.41
u0019175,1-month,sale,2019-06-19 07:11:39.000000,4.33
u0003449,6-months,sale,2019-06-29 05:06:14.000000,12.92
u0022908,12-months,sale,2019-10-28 11:56:16.000000,24.12
u0005643,12-months,sale,2019-06-10 14:51:55.000000,25.83
u0014920,1-month,sale,2019-06-10 13:38:04.000000,4.3
u0007884,1-month,sale,2019-06-08 08:28:49.000000,4.63
u0027544,6-months,trial,2019-06-10 19:40:20.000000,
u0013858,6-months,trial,2019-06-07 22:51:46.000000,
u0006253,6-months,trial,2019-06-23 18:25:36.000000,
u0021471,6-months,trial,2019-06-09 19:12:35.000000,
u0003151,6-months,trial,2019-06-24 10:02:54.000000,
u0008336,6-months,trial,2019-06-18 06:32:22.000000,
u0013329,6-months,trial,2019-06-09 08:53:31.000000,
u0002255,6-months,trial,2019-06-16 13:33:37.000000,
u0014815,6-months,trial,2019-06-08 00:18:24.000000,
u0005615,6-months,trial,2019-06-08 23:25:55.000000,
u0023281,6-months,trial,2019-06-12 01:45:41.000000,
u0024995,6-months,trial,2019-06-18 03:44:27.000000,
u0007620,6-months,trial,2019-06-23 13:58:17.000000,
u0018717,6-months,trial,2019-06-10 17:13:54.000000,
u0001558,6-months,trial,2019-06-13 00:29:16.000000,
u0018044,6-months,trial,2019-06-16 06:24:27.000000,
u0007801,6-months,trial,2019-06-13 23:46:38.000000,
u0018071,6-months,trial,2019-06-20 15:06:16.000000,
u0024021,6-months,trial,2019-06-10 01:30:06.000000,
u0018089,6-months,trial,2019-06-23 20:33:35.000000,
u0003842,6-months,trial,2019-06-08 00:28:06.000000,
u0021811,6-months,trial,2019-06-16 02:50:38.000000,
u0026860,6-months,trial,2019-06-12 22:25:04.000000,
u0002525,6-months,trial,2019-06-23 08:05:42.000000,
u0011758,6-months,trial,2019-06-09 03:23:58.000000,
u0025736,6-months,trial,2019-06-10 17:49:07.000000,
u0025628,6-months,trial,2019-06-19 06:08:51.000000,
u0006950,6-months,trial,2019-06-12 00:45:15.000000,
u0007603,6-months,trial,2019-06-21 06:59:24.000000,
u0009811,6-months,trial,2019-06-07 00:10:02.000000,
u0019192,6-months,trial,2019-06-22 07:23:23.000000,
u0028023,6-months,trial,2019-06-17 21:58:44.000000,
u0007015,6-months,trial,2019-06-13 23:38:31.000000,
u0015947,6-months,trial,2019-06-08 00:44:46.000000,
u0026124,6-months,trial,2019-06-16 18:46:45.000000,
u0027225,6-months,trial,2019-06-22 10:50:56.000000,
u0020024,6-months,trial,2019-06-08 07:11:22.000000,
u0007723,6-months,trial,2019-06-20 21:34:42.000000,
u0014673,6-months,trial,2019-06-21 06:30:21.000000,
u0023457,6-months,trial,2019-06-14 03:15:58.000000,
u0020470,6-months,trial,2019-06-23 22:23:27.000000,
u0007655,6-months,trial,2019-06-09 17:16:49.000000,
u0016006,6-months,trial,2019-06-16 21:03:37.000000,
u0012059,6-months,trial,2019-06-09 19:36:09.000000,
u0015392,6-months,trial,2019-06-11 16:29:51.000000,
u0014637,6-months,trial,2019-06-15 07:13:27.000000,
u0014724,6-months,trial,2019-06-11 00:17:27.000000,
u0013672,6-months,trial,2019-06-22 10:09:34.000000,
u0026926,6-months,trial,2019-06-23 17:24:17.000000,
u0010336,6-months,trial,2019-06-17 21:24:32.000000,
u0008059,6-months,trial,2019-06-09 07:37:07.000000,
u0008003,6-months,trial,2019-06-18 15:06:35.000000,
u0007635,6-months,trial,2019-06-23 05:05:20.000000,
u0014780,6-months,trial,2019-06-19 07:32:07.000000,
u0010617,6-months,sale,2019-06-24 18:09:36.000000,11.56
u0020774,12-months,sale,2019-11-30 20:09:46.000000,16.54
u0009678,1-month,sale,2019-06-20 14:35:45.000000,4.05
u0027505,12-months,sale,2019-06-22 09:37:50.000000,26.92
u0021542,6-months,sale,2019-08-26 11:20:38.000000,18.38
u0027544,6-months,sale,2019-06-17 19:40:20.000000,12.99
u0025389,12-months,sale,2019-08-06 07:28:30.000000,23.56
u0001146,6-months,sale,2019-06-15 02:19:32.000000,12.92
u0019544,1-month,sale,2019-06-09 21:39:41.000000,4.3
u0014348,12-months,sale,2019-06-12 11:55:25.000000,20.54
u0013331,12-months,sale,2019-06-09 15:28:39.000000,25.85
u0012579,6-months,sale,2019-06-23 09:03:22.000000,12.06
u0026349,1-month,sale,2019-06-26 09:40:58.000000,4.63
u0014960,1-month,sale,2019-06-17 14:48:00.000000,5.47
u0009359,12-months,sale,2019-06-12 21:14:55.000000,25.78
u0014354,1-month,sale,2019-06-20 11:51:34.000000,3.4
u0008742,6-months,sale,2019-06-29 18:56:26.000000,12.92
u0023888,12-months,sale,2019-08-19 12:07:20.000000,22.62
u0003549,12-months,sale,2019-06-25 10:53:54.000000,20.39
u0002695,12-months,sale,2019-06-23 23:54:04.000000,25.85
u0009605,12-months,sale,2019-06-07 21:20:26.000000,24.12
u0019624,1-month,sale,2019-09-28 00:54:19.000000,4.66
u0018355,1-month,sale,2019-06-13 17:50:32.000000,4.05
u0019045,1-month,sale,2019-06-25 01:15:08.000000,4.61
u0010584,6-months,sale,2019-06-25 03:33:01.000000,11.55
u0016893,6-months,sale,2019-06-26 10:46:50.000000,11.77
u0004990,12-months,sale,2019-08-13 06:31:18.000000,26.01
u0009261,1-month,sale,2019-06-14 20:33:10.000000,4.05
u0015187,6-months,sale,2019-06-23 00:19:10.000000,14.95
u0006840,6-months,sale,2019-07-03 02:52:46.000000,12.16
u0006995,12-months,sale,2019-06-19 23:49:12.000000,26.05
u0014977,6-months,sale,2019-06-27 02:56:01.000000,12.83
u0018287,12-months,sale,2019-06-21 21:48:48.000000,25.79
u0014347,6-months,sale,2019-06-11 18:28:46.000000,12.06
u0025367,1-month,sale,2019-12-09 05:01:33.000000,6.08
u0014382,1-month,sale,2019-06-17 07:23:29.000000,4.32
u0015771,6-months,sale,2019-06-25 02:59:01.000000,12.81
u0018299,1-month,sale,2019-06-22 17:30:48.000000,4.05
u0021430,1-month,sale,2019-06-14 16:22:22.000000,4.31
u0008721,1-month,sale,2019-06-26 02:06:27.000000,4.28
u0002229,1-month,sale,2019-06-15 02:01:45.000000,4.3
u0021512,1-month,sale,2019-06-15 22:28:11.000000,4.3
u0024343,1-month,sale,2019-06-28 12:27:30.000000,4.27
u0014947,1-month,sale,2019-06-16 10:12:07.000000,4.63
u0015249,12-months,sale,2019-06-08 22:15:25.000000,20.47
u0016378,6-months,sale,2019-06-17 23:13:25.000000,12.16
u0004937,6-months,sale,2019-06-15 23:40:06.000000,14.26
u0005004,12-months,sale,2019-06-19 12:26:59.000000,26.05
u0006783,6-months,sale,2019-06-25 09:15:20.000000,14.88
u0021508,6-months,sale,2019-06-22 14:40:17.000000,11.6
u0016896,6-months,sale,2019-06-26 19:11:22.000000,12.84
u0018325,6-months,sale,2019-06-15 22:14:39.000000,12.92
u0014425,6-months,sale,2019-07-01 10:23:02.000000,14.99
u0006922,1-month,sale,2019-07-03 19:45:27.000000,4.3
u0019075,12-months,sale,2019-06-09 04:47:42.000000,26.92
u0001578,12-months,sale,2019-06-14 04:23:08.000000,25.91
u0020707,12-months,sale,2019-06-18 07:26:14.000000,26.78
u0021490,1-month,sale,2019-06-13 05:12:33.000000,4.3
u0001193,1-month,sale,2019-06-10 12:52:31.000000,4.01
u0009593,12-months,sale,2019-06-24 02:09:25.000000,25.62
u0009571,1-month,sale,2019-06-20 03:37:06.000000,4.3
u0002345,12-months,sale,2019-09-26 00:28:17.000000,26.69
u0018327,1-month,sale,2019-06-09 11:42:53.000000,4.3
u0011146,1-month,sale,2019-06-23 16:34:36.000000,4.3
u0011218,6-months,sale,2019-06-22 11:50:12.000000,12.16
u0026324,6-months,sale,2019-06-28 23:02:15.000000,12.82
u0001524,6-months,sale,2019-06-17 23:29:36.000000,12.99
u0006722,12-months,sale,2019-12-01 17:57:37.000000,18.64
u0027507,1-month,sale,2019-06-22 14:44:56.000000,4.3
u0014461,6-months,sale,2019-06-19 12:39:29.000000,11.96
u0022160,12-months,sale,2019-09-29 13:50:51.000000,23.93
u0010617,6-months,trial,2019-06-17 18:09:36.000000,
u0008025,6-months,trial,2019-06-22 04:33:50.000000,
u0008068,6-months,trial,2019-06-10 11:14:37.000000,
u0009269,6-months,trial,2019-06-15 04:00:13.000000,
u0006163,6-months,trial,2019-06-21 14:31:45.000000,
u0019672,6-months,trial,2019-06-11 22:30:26.000000,
u0024000,6-months,trial,2019-06-09 19:51:29.000000,
u0003262,6-months,trial,2019-06-19 01:38:56.000000,
u0013336,6-months,trial,2019-06-10 12:59:57.000000,
u0014891,6-months,trial,2019-06-20 11:15:12.000000,
u0007505,6-months,trial,2019-06-22 10:44:30.000000,
u0018644,6-months,trial,2019-06-18 02:36:22.000000,
u0007902,6-months,trial,2019-06-12 15:35:43.000000,
u0028817,6-months,trial,2019-06-23 08:47:31.000000,
u0022432,6-months,trial,2019-06-18 04:35:28.000000,
u0014872,6-months,trial,2019-06-17 14:14:55.000000,
u0015849,6-months,trial,2019-06-11 22:25:06.000000,
u0007388,6-months,trial,2019-06-19 06:33:12.000000,
u0014425,6-months,trial,2019-06-24 10:23:02.000000,
u0000820,6-months,trial,2019-06-07 15:40:25.000000,
u0012336,6-months,trial,2019-06-11 01:54:21.000000,
u0023608,6-months,trial,2019-06-16 02:26:12.000000,
u0003532,6-months,trial,2019-06-10 14:03:58.000000,
u0017860,6-months,trial,2019-06-23 23:32:59.000000,
u0005800,6-months,trial,2019-06-08 02:10:32.000000,
u0004486,6-months,trial,2019-06-17 21:13:53.000000,
u0028086,6-months,trial,2019-06-08 17:18:03.000000,
u0014830,6-months,trial,2019-06-10 04:18:02.000000,
u0016655,6-months,trial,2019-06-15 22:21:12.000000,
u0012904,6-months,trial,2019-06-11 01:25:33.000000,
u0011459,6-months,trial,2019-06-19 15:23:33.000000,
u0017154,6-months,trial,2019-06-08 15:34:52.000000,
u0005435,6-months,trial,2019-06-09 03:54:02.000000,
u0019950,6-months,trial,2019-06-14 03:37:41.000000,
u0000998,6-months,trial,2019-06-17 11:12:59.000000,
u0028495,6-months,trial,2019-06-16 13:45:51.000000,
u0008433,6-months,trial,2019-06-23 00:43:16.000000,
u0007663,6-months,trial,2019-06-10 17:55:12.000000,
u0016134,6-months,trial,2019-06-17 14:59:31.000000,
u0002449,6-months,trial,2019-06-19 02:36:52.000000,
u0007291,6-months,trial,2019-06-21 19:34:10.000000,
u0020870,6-months,trial,2019-06-19 03:25:20.000000,
u0008009,6-months,trial,2019-06-19 19:05:39.000000,
u0003100,6-months,trial,2019-06-16 10:59:02.000000,
u0012409,6-months,trial,2019-06-12 09:50:30.000000,
u0009472,6-months,trial,2019-06-20 17:04:16.000000,
u0007714,6-months,trial,2019-06-19 14:56:52.000000,
u0014289,6-months,trial,2019-06-13 03:01:43.000000,
u0027269,6-months,trial,2019-06-20 17:06:22.000000,
u0013898,6-months,trial,2019-06-14 04:00:12.000000,
u0014471,6-months,trial,2019-06-14 14:37:30.000000,
u0028266,6-months,trial,2019-06-23 02:07:14.000000,
u0007236,6-months,trial,2019-06-12 20:25:09.000000,
u0027273,6-months,trial,2019-06-21 08:13:04.000000,
u0025182,6-months,trial,2019-06-17 04:55:24.000000,
u0001112,6-months,trial,2019-06-23 20:36:00.000000,
u0006326,6-months,trial,2019-06-17 22:45:11.000000,
u0010584,6-months,trial,2019-06-12 15:03:32.000000,
u0004967,6-months,trial,2019-06-13 11:15:58.000000,
u0006365,6-months,trial,2019-06-24 00:51:20.000000,
u0025582,6-months,trial,2019-06-11 22:05:08.000000,
u0025111,6-months,trial,2019-06-24 00:15:07.000000,
u0026292,6-months,trial,2019-06-16 04:28:49.000000,
u0003502,6-months,trial,2019-06-23 03:14:17.000000,
u0018096,6-months,trial,2019-06-06 19:24:14.000000,
u0012681,6-months,trial,2019-06-13 22:57:53.000000,
u0025402,6-months,trial,2019-06-24 08:03:00.000000,
u0004574,6-months,trial,2019-06-12 01:33:57.000000,
u0016237,6-months,trial,2019-06-20 16:07:53.000000,
u0016896,6-months,trial,2019-06-19 19:11:22.000000,
u0025532,6-months,trial,2019-06-22 03:47:42.000000,
u0006336,6-months,trial,2019-06-26 06:28:04.000000,
u0000332,6-months,trial,2019-06-06 23:46:48.000000,
u0010135,6-months,trial,2019-06-12 18:15:05.000000,
u0020542,6-months,trial,2019-06-18 02:29:57.000000,
u0014002,6-months,trial,2019-06-08 16:08:39.000000,
u0021250,6-months,trial,2019-06-16 19:21:33.000000,
u0027878,6-months,trial,2019-06-22 11:25:52.000000,
u0028027,6-months,trial,2019-06-18 17:59:52.000000,
u0023372,6-months,trial,2019-06-09 01:12:29.000000,
u0027870,6-months,trial,2019-06-20 16:39:47.000000,
u0005992,6-months,trial,2019-06-18 18:50:57.000000,
u0018325,6-months,trial,2019-06-08 22:14:39.000000,
u0026390,6-months,trial,2019-06-15 12:10:13.000000,
u0027985,6-months,trial,2019-06-11 22:47:40.000000,
u0018482,6-months,trial,2019-06-13 01:43:20.000000,
u0003466,6-months,trial,2019-06-07 08:58:15.000000,
u0028774,6-months,trial,2019-06-16 01:51:28.000000,
u0002371,6-months,trial,2019-06-22 08:27:46.000000,
u0013242,6-months,trial,2019-06-12 21:18:43.000000,
u0010537,6-months,trial,2019-11-03 14:53:53.000000,
u0013532,6-months,trial,2019-06-18 21:34:28.000000,
u0006402,6-months,trial,2019-06-11 11:11:12.000000,
u0014461,6-months,trial,2019-06-12 12:39:29.000000,
u0015466,6-months,trial,2019-06-20 21:40:37.000000,
u0013400,6-months,trial,2019-06-19 04:19:39.000000,
u0018619,6-months,trial,2019-06-13 20:04:19.000000,
u0025635,6-months,trial,2019-06-19 22:00:14.000000,
u0022694,6-months,trial,2019-06-22 17:41:09.000000,
u0000505,6-months,trial,2019-06-08 02:00:14.000000,
u0000740,6-months,trial,2019-06-20 17:57:49.000000,
u0000273,6-months,trial,2019-06-12 12:46:53.000000,
u0000772,6-months,trial,2019-06-22 15:14:31.000000,
u0028452,6-months,trial,2019-06-09 16:34:40.000000,
u0005113,6-months,trial,2019-06-17 02:05:54.000000,
u0017840,6-months,trial,2019-06-20 20:56:26.000000,
u0015924,6-months,trial,2019-06-21 18:53:17.000000,
u0002764,6-months,trial,2019-06-09 20:25:57.000000,
u0028508,6-months,trial,2019-06-18 18:48:53.000000,
u0026551,6-months,trial,2019-06-15 13:02:06.000000,
u0019835,6-months,trial,2019-06-10 00:50:25.000000,
u0021732,6-months,trial,2019-06-10 17:11:50.000000,
u0008499,6-months,trial,2019-06-14 15:30:59.000000,
u0028505,6-months,trial,2019-06-18 01:51:18.000000,
u0020343,6-months,trial,2019-06-06 16:23:52.000000,
u0000734,6-months,trial,2019-06-20 05:49:58.000000,
u0000535,6-months,trial,2019-06-09 18:38:27.000000,
u0002829,6-months,trial,2019-06-13 19:53:26.000000,
u0022277,6-months,trial,2019-06-18 21:34:28.000000,
u0023816,6-months,trial,2019-06-19 02:06:27.000000,
u0002236,6-months,sale,2019-06-22 13:34:27.000000,12.92
u0019517,6-months,sale,2019-06-29 19:03:21.000000,12.92
u0023274,12-months,sale,2019-06-17 20:11:00.000000,25.98
u0015785,1-month,sale,2019-06-24 18:37:46.000000,3.4
u0001156,12-months,sale,2019-08-21 22:42:14.000000,26.29
u0023231,1-month,sale,2019-06-22 09:27:52.000000,3.89
u0011249,12-months,sale,2019-06-19 21:31:52.000000,26.05
u0025361,1-month,sale,2019-06-18 01:21:19.000000,4.34
u0025266,1-month,sale,2019-06-22 00:09:51.000000,4.3
u0018866,1-month,sale,2019-06-25 15:22:11.000000,4.01
u0010497,12-months,sale,2019-10-13 12:27:20.000000,23.37
u0002297,12-months,sale,2019-06-18 18:05:18.000000,23.93
u0019019,12-months,sale,2019-06-18 03:51:05.000000,26.09
u0026367,6-months,sale,2019-06-17 23:40:02.000000,12.99
u0001214,1-month,sale,2019-06-11 13:04:15.000000,4.29
u0019708,12-months,sale,2019-06-17 17:54:39.000000,20.45
u0025243,12-months,sale,2019-06-20 05:49:06.000000,23.93
u0002321,12-months,sale,2019-06-19 19:34:22.000000,26.05
u0006338,12-months,sale,2019-12-02 10:34:54.000000,17.97
u0015787,1-month,sale,2019-08-17 15:48:44.000000,3.31
u0008698,6-months,sale,2019-06-27 13:59:45.000000,12.83
u0018933,12-months,sale,2019-06-21 00:09:02.000000,25.79
u0026507,6-months,sale,2019-06-29 21:41:15.000000,11.6
u0008336,6-months,sale,2019-06-25 06:32:22.000000,14.88
u0009585,12-months,sale,2019-10-28 00:01:19.000000,23.56
u0005017,1-month,sale,2019-07-07 03:15:31.000000,4.33
