user_id,signup_date
u0021850,2019-06-21 20:18:04.703000
u0021851,2019-06-21 22:24:50.665000
u0021852,2019-06-22 04:08:46.044000
u0021853,2019-06-22 05:10:33.354000
u0021854,2019-06-22 07:33:30.041000
u0021855,2019-06-22 11:57:18.649000
u0021856,2019-06-22 14:59:52.501000
u0021857,2019-06-22 17:51:11.619000
u0021858,2019-06-22 21:29:33.187000
u0021859,2019-06-23 00:40:30.153000
u0021860,2019-06-23 05:20:11.532000
u0021861,2019-06-23 11:22:55.099000
u0021862,2019-06-23 12:26:38.597000
u0021863,2019-06-23 14:41:20.880000
u0021864,2019-06-23 17:45:47.467000
u0021865,2019-06-23 22:32:25.890000
u0021866,2019-06-24 00:20:33.763000
u0021867,2019-06-24 07:59:57.094000
u0021868,2019-06-20 06:27:29.408000
u0021869,2019-06-06 10:47:31.845000
u0021870,2019-06-06 19:08:12.664000
u0021871,2019-06-06 21:44:52.422000
u0021872,2019-06-07 08:09:26.449000
u0021873,2019-06-07 14:07:53.509000
u0021874,2019-06-07 15:54:37.551000
u0021875,2019-06-07 20:07:09.395000
u0021876,2019-06-07 21:52:55.416000
u0021877,2019-06-08 01:50:01.095000
u0021878,2019-06-08 08:02:02.770000
u0021879,2019-06-08 15:47:57.868000
u0021880,2019-06-08 17:51:48.213000
u0021881,2019-06-08 19:33:51.303000
u0021882,2019-06-08 23:23:13.317000
u0021883,2019-06-09 02:05:04.146000
u0021884,2019-06-09 09:22:23.310000
u0021885,2019-06-09 11:16:19.605000
u0021886,2019-06-09 13:52:05.710000
u0021887,2019-06-09 15:12:01.543000
u0021888,2019-06-09 18:08:36.175000
u0021889,2019-06-09 21:55:45.292000
u0021890,2019-06-09 22:41:34.195000
u0021891,2019-06-10 01:05:08.580000
u0021892,2019-06-10 02:20:10.705000
u0021893,2019-06-10 04:28:30.518000
u0021894,2019-06-10 08:44:49.839000
u0021895,2019-06-10 12:29:08.779000
u0021896,2019-06-10 16:15:53.975000
u0021897,2019-06-10 17:41:12.150000
u0021898,2019-06-11 02:01:28.999000
u0021899,2019-06-11 06:15:10.869000
u0021900,2019-06-11 20:18:38.550000
u0021901,2019-06-11 17:18:15.272000
u0021902,2019-06-11 20:32:07.528000
u0021903,2019-06-11 23:47:50.483000
u0021904,2019-06-12 01:28:02.697000
u0021905,2019-06-12 02:28:29.774000
u0021906,2019-06-12 02:59:23.879000
u0021907,2019-06-12 03:56:27.722000
u0021908,2019-06-12 10:37:24.875000
u0021909,2019-06-12 15:59:34.135000
u0021910,2019-06-12 18:12:16.985000
u0021911,2019-06-12 21:46:09.759000
u0021912,2019-06-12 23:46:10.174000
u0021913,2019-06-13 13:43:42.336000
u0021914,2019-06-13 18:30:50.681000
u0021915,2019-06-13 21:14:26.216000
u0021916,2019-06-13 22:00:11.990000
u0021917,2019-06-14 00:38:47.250000
u0021918,2019-06-14 09:33:07.919000
u0021919,2019-06-14 17:42:51.236000
u0021920,2019-06-14 19:47:23.271000
u0021921,2019-06-15 00:20:47.480000
u0021922,2019-06-15 03:25:47.219000
u0021923,2019-06-15 08:37:01.112000
u0021924,2019-06-15 10:21:49.207000
u0021925,2019-06-15 16:57:51.581000
u0021926,2019-06-15 19:42:52.800000
u0021927,2019-06-15 20:55:40.358000
u0021928,2019-06-15 23:36:33.497000
u0021929,2019-06-16 04:02:59.424000
u0021930,2019-06-16 07:19:47.725000
u0021931,2019-06-16 13:23:35.929000
u0021932,2019-06-16 17:09:11.809000
u0021933,2019-06-16 20:58:17.725000
u0021934,2019-06-17 03:21:05.781000
u0021935,2019-06-17 05:01:46.089000
u0021936,2019-06-17 07:41:01.681000
u0021937,2019-06-17 09:49:35.221000
u0021938,2019-06-17 14:00:10.054000
u0021939,2019-06-17 20:55:47.104000
u0021940,2019-06-18 02:20:58.752000
u0021941,2019-06-18 11:03:52.142000
u0021942,2019-06-18 17:23:23.808000
u0021943,2019-06-12 01:41:29.578000
u0021944,2019-06-12 06:28:26.076000
u0021945,2019-06-12 13:38:36.241000
u0021946,2019-06-12 14:54:04.073000
u0021947,2019-06-12 18:34:07.700000
u0021948,2019-06-12 21:49:24.980000
u0021949,2019-06-13 00:42:03.770000
u0021950,2019-06-13 03:00:43.396000
u0021951,2019-06-13 07:53:52.082000
u0021952,2019-06-13 14:26:23.674000
u0021953,2019-06-13 19:11:11.944000
u0021954,2019-06-15 22:45:13.021000
u0021955,2019-06-14 08:08:25.129000
u0021956,2019-06-14 12:42:07.277000
u0021957,2019-06-14 18:22:56.876000
u0021958,2019-06-14 19:59:06.971000
u0021959,2019-06-14 21:29:09.376000
u0021960,2019-06-15 07:11:06.786000
u0021961,2019-06-15 10:50:51.881000
u0021962,2019-06-15 15:24:46.581000
u0021963,2019-06-15 17:24:20.245000
u0021964,2019-06-15 21:02:08.550000
u0021965,2019-06-16 01:12:30.902000
u0021966,2019-06-16 08:45:51.687000
u0021967,2019-06-16 13:39:44.830000
u0021968,2019-06-16 15:47:51.018000
u0021969,2019-06-16 19:43:14.696000
u0021970,2019-06-16 23:14:56.120000
u0021971,2019-06-17 02:30:24.923000
u0021972,2019-06-17 05:36:19.226000
u0021973,2019-06-17 13:42:56.281000
u0021974,2019-06-17 19:48:57.331000
u0021975,2019-06-17 22:11:13.624000
u0021976,2019-06-18 00:36:57.786000
u0021977,2019-06-18 04:10:02.363000
u0021978,2019-06-18 08:09:05.718000
u0021979,2019-06-18 13:24:07.983000
u0021980,2019-06-18 19:05:24.743000
u0021981,2019-06-18 20:43:44.163000
u0021982,2019-06-19 00:00:45.721000
u0021983,2019-06-19 03:07:08.387000
u0021984,2019-06-19 04:40:04.991000
u0021985,2019-06-19 07:54:22.292000
u0021986,2019-06-19 11:48:45.987000
u0021987,2019-06-19 15:13:36.852000
u0021988,2019-06-19 19:02:46.353000
u0021989,2019-06-19 19:59:56.836000
u0021990,2019-06-19 22:49:57.401000
u0021991,2019-06-20 02:22:17.647000
u0021992,2019-06-20 08:15:13.018000
u0021993,2019-06-20 09:53:08.187000
u0021994,2019-06-20 16:45:16.352000
u0021995,2019-06-21 15:46:56.157000
u0021996,2019-06-20 21:18:21.167000
u0021997,2019-06-21 00:21:18.080000
u0021998,2019-06-21 06:36:16.290000
u0021999,2019-06-21 14:08:14.735000
u0022000,2019-06-21 17:50:59.390000
u0022001,2019-06-21 20:43:03.919000
u0022002,2019-06-22 07:50:44.064000
u0022003,2019-06-22 11:41:58.167000
u0022004,2019-06-22 14:19:23.702000
u0022005,2019-06-22 16:28:07.056000
u0022006,2019-06-22 18:52:01.908000
u0022007,2019-06-22 20:06:46.695000
u0022008,2019-06-22 22:51:22.527000
u0022009,2019-06-23 11:30:46.789000
u0022010,2019-06-23 04:32:24.627000
u0022011,2019-06-23 13:12:50.494000
u0022012,2019-06-23 16:37:08.311000
u0022013,2019-06-23 20:06:46.575000
u0022014,2019-06-23 21:58:51.865000
u0022015,2019-06-24 08:56:17.973000
u0022016,2019-06-12 04:16:57.096000
u0022017,2019-06-10 01:05:56.514000
u0022018,2019-06-13 19:50:08.796000
u0022019,2019-06-06 12:13:51.843000
u0022020,2019-06-06 17:07:20.841000
u0022021,2019-06-06 20:17:55.800000
u0022022,2019-06-06 23:33:14.050000
u0022023,2019-06-07 05:15:56.339000
u0022024,2019-06-07 08:07:23.162000
u0022025,2019-06-07 12:37:07.538000
u0022026,2019-06-07 15:40:27.914000
u0022027,2019-06-07 20:46:37.117000
u0022028,2019-06-08 01:26:09.823000
u0022029,2019-06-08 02:45:27.311000
u0022030,2019-06-08 06:24:13.221000
u0022031,2019-06-08 12:08:46.566000
u0022032,2019-06-08 15:44:31.395000
u0022033,2019-06-08 23:37:38.401000
u0022034,2019-06-09 04:18:51.745000
u0022035,2019-06-09 14:19:13.774000
u0022036,2019-06-09 15:32:36.130000
u0022037,2019-06-09 21:37:50.451000
u0022038,2019-06-09 22:50:46.644000
u0022039,2019-06-10 01:06:43.056000
u0022040,2019-06-10 08:57:17.942000
u0022041,2019-06-10 10:27:24.150000
u0022042,2019-06-10 15:15:33.557000
u0022043,2019-06-10 20:12:17.953000
u0022044,2019-06-10 23:07:18.382000
